age,income,loan_amount,employment_length,dependents,existing_loans,transaction_frequency,spending_pattern,repayment_behavior,mobile_usage,utility_payments,social_activity,digital_payments,debt_to_income,digital_stability_index,default_risk
41,23844.468697046785,18130.279656966988,36,5,3,16,0.3899291022202286,0.5796530784043182,11.09723747050622,1,8,35,1.3893742277781316,2.6470588235294117,1
59,43097.9180636162,9763.175832568097,2,4,3,33,0.8812549994308206,0.8144216978183336,5.611009035571231,1,22,0,0.5745660667401532,0.29411764705882354,1
25,50881.251348131984,13304.71525218015,7,2,1,69,0.5918572027384753,0.014190256495794973,1.2663528477290673,1,28,4,0.3597465671662377,0.2,0
41,13284.624876458198,9321.258724442208,17,1,3,53,0.44318324920016106,0.6605348296493635,4.8294032783970575,1,45,17,1.8306446968511723,0.5,1
33,77773.29040204964,15296.738735491646,29,1,1,8,0.5024897877750023,0.15098842153509906,4.344451554226513,1,42,28,0.2609697707374615,4.222222222222222,0
66,52847.558250209324,9162.73694164704,2,0,2,81,0.24076248793420413,0.698556003279308,3.738507144678705,1,4,16,0.36259715640532425,0.3170731707317073,0
43,57627.0566916057,6776.047414260487,33,5,2,91,0.6441103218244021,0.5701036588693167,10.115486117575568,1,32,20,0.2911090253144723,0.32608695652173914,0
44,77310.52925052532,18832.953022262176,27,3,4,32,0.8704541219729809,0.22165697894318137,5.975952596977461,1,39,1,0.5022918754643353,0.3333333333333333,1
54,37397.143397153064,20029.844386077097,36,5,1,54,0.5119666414149101,0.5850282001067845,4.3892634285423995,1,34,35,0.6692804003736318,0.8181818181818182,1
21,61480.8386176806,13499.223999267104,24,5,3,16,0.8938811992167082,0.6761619048270159,4.411191754607784,1,12,19,0.4635389025446525,1.7058823529411764,1
67,47802.71753796129,25941.21043148778,29,3,1,87,0.22036989796911233,0.9021366649167143,11.913188808173636,1,22,18,0.6472553187294928,0.3181818181818182,1
41,46318.26265968161,12916.555308039095,6,4,0,22,0.6101470609244524,0.8888468411567261,7.807000196516835,0,46,17,0.27885925997872696,0.7391304347826086,0
36,34556.15224391242,12577.803638995694,28,3,4,98,0.6423315813349196,0.9364232997929132,1.4575415955631517,1,48,42,0.9427224618815225,0.5252525252525253,1
53,83312.06427373055,20283.91185876558,1,1,0,10,0.3493780448498951,0.8412054948332661,10.767119223338442,1,25,12,0.2434661602665514,2.0,0
56,42489.999198488586,13940.595320453305,25,0,4,72,0.3812519602439801,0.5408330555519255,8.993528051367743,1,33,46,0.7987714094908971,0.7671232876712328,1
27,63989.28493791404,15678.381832209148,6,3,4,80,0.8563762203034945,0.8491487600478274,3.3289793765677116,1,45,10,0.5575593524364792,0.24691358024691357,1
42,12499.852250561271,1000.0,17,2,4,27,0.5895513750161835,0.7222246965548407,2.249191348854071,0,37,32,1.679885465333544,1.1428571428571428,1
35,73599.77059379572,15133.6590779038,5,2,0,32,0.7252205989229155,0.737922258765336,5.148869335606053,1,26,48,0.205618215078573,1.7575757575757576,0
36,71044.22311914117,1000.0,39,2,4,79,0.6807880122770434,0.15452761140823412,3.2874683819645285,1,37,27,0.2955863755228623,0.4625,0
53,51948.68220594606,5232.395432009034,26,3,1,96,0.5887857517838214,0.179632684972717,8.720123799953173,1,49,42,0.1969674307427785,0.5360824742268041,0
27,45461.150677241516,4317.419689955959,23,0,1,44,0.13829726874352338,0.18028724286094622,2.9173992010646224,1,8,41,0.204948942167408,1.1333333333333333,0
50,58000.00011227133,6659.334771729391,32,3,0,52,0.6301528504195725,0.20916855139227897,6.761171947857929,0,49,43,0.11481413697762202,0.8113207547169812,1
67,95775.81321760578,10609.169122941978,30,1,2,38,0.3759303138215436,0.41802807431008726,8.008067005925666,1,16,20,0.21517910682742972,0.7692307692307693,0
22,14735.2660219303,11108.059075636118,33,3,2,89,0.47521875172460604,0.3154032862169911,8.359552424402665,0,38,29,1.432388574162777,0.32222222222222224,1
64,65640.54775148255,20314.201634057004,21,5,0,96,0.7811632352004069,0.049096562479385986,9.42322680316364,1,21,46,0.3094717039727053,0.5773195876288659,1
66,31767.65395692195,16779.102513077574,23,2,4,66,0.8749660244840441,0.7240544498903586,6.5320883957071985,1,13,31,1.1577167406258306,0.6119402985074627,1
52,49601.63207400538,1000.0,35,2,4,62,0.6554255656611025,0.4032365825298878,3.3220995837794463,1,11,22,0.4233646305032511,0.5079365079365079,1
61,45042.39761842674,15666.357100374462,27,5,4,38,0.2855843928675431,0.0779521719958669,4.734553173439206,0,16,24,0.7918220868352915,0.6153846153846154,1
51,41433.634844044886,17546.04197266742,19,0,0,61,0.3541509133329741,0.7890611218365308,5.176713111060006,1,12,31,0.42346317371224984,0.6612903225806451,1
50,49790.69741894541,12371.467869976335,17,4,4,33,0.21048847060956694,0.01954874035029186,8.561622797184409,0,41,36,0.650137865307223,1.0588235294117647,1
38,27316.57709444419,14512.91218474638,31,2,1,94,0.5645620414560895,0.5598593055806989,7.884219236442243,1,25,40,0.7142987870880718,0.5263157894736842,1
34,70583.60872255934,16522.481003176454,32,2,4,81,0.8439331550686532,0.7571812445880519,6.445256117537962,1,25,30,0.5174283978357397,0.4878048780487805,1
39,14117.129776027992,21116.796781084642,9,4,0,56,0.7487480740671415,0.3725877191216763,6.207073631491173,1,48,12,1.495721962900504,0.38596491228070173,1
65,60795.29025656684,2400.9601002981235,8,3,4,87,0.534910766896067,0.5740720603134738,1.6617401738432327,1,32,5,0.36845932549113897,0.17045454545454544,0
54,43469.282949308574,13045.463690882809,24,2,1,12,0.8531193783977948,0.05068852692711601,8.586165617518887,1,22,0,0.4151218364951967,0.7692307692307693,1
32,26581.502123850925,27066.688784461832,12,0,0,97,0.8173997105223697,0.23704916133842935,9.845404115512054,1,47,7,1.0182144877993435,0.17346938775510204,1
52,54047.667411973904,26333.29046638365,4,3,2,20,0.38886048487666913,0.6635855410768651,10.774168244744171,1,22,22,0.6722328635679629,1.5238095238095237,1
45,18860.97826587044,21807.49542220624,30,3,0,96,0.5398236231441623,0.7903600199829597,1.2247636880324335,1,26,46,1.1561616239196675,0.5773195876288659,1
24,50794.27643439269,19294.597471645407,30,2,3,34,0.33676950147127815,0.11434455800324572,10.622936831163097,1,14,4,0.6751532795759149,0.4,1
49,21542.461843768913,28237.077987216708,33,3,2,91,0.10701741722423633,0.9662457765878882,10.636277977413599,0,13,28,1.7748808554775584,0.30434782608695654,1
28,59225.44168635662,30342.784012853328,25,3,2,97,0.4609507296459687,0.39451719708403776,8.294230924278898,0,42,21,0.681161705214289,0.21428571428571427,1
27,31512.853327392488,13967.360095625181,6,0,0,88,0.7000883383271852,0.9245896444018282,4.063956824961112,1,2,4,0.4432133370210385,0.15730337078651685,1
26,40980.11965941381,7244.540453693439,19,3,3,85,0.6073360012177521,0.5396971360509019,10.817302527387639,0,27,16,0.5427997243258245,0.18604651162790697,1
31,55878.987758863244,12837.661459004039,21,5,2,30,0.8414550320474403,0.644052000009694,4.822565715868931,1,26,17,0.4086912394747565,0.8709677419354839,1
30,34549.15776315528,39773.56411017643,4,2,4,61,0.6486193602551945,0.17592259327088855,7.391398588591819,1,44,44,1.7300518428867988,0.8709677419354839,1
42,48840.72000663395,2445.1492581984458,11,2,3,43,0.2130057765168748,0.8847332130165861,5.850454080290936,1,40,38,0.35717720948052095,1.0909090909090908,0
19,19723.389975102928,11235.686883764662,20,5,3,37,0.31345457195717935,0.08746676966361477,10.745417737001153,0,39,0,1.3301139815670144,0.0,1
52,62617.51207192311,3698.4707800589495,8,5,0,82,0.20027310276299223,0.987429060191916,3.838705718357443,1,4,30,0.05906353660736806,0.4819277108433735,0
24,85298.27611101542,15998.110903019082,28,5,0,35,0.7357883760861273,0.39196699821740333,4.6426238495737255,1,1,23,0.18755271594799747,0.9166666666666666,1
38,105844.17735819923,5378.47176884106,26,4,0,84,0.8605564892022296,0.16439460230818692,5.4869694590789,1,38,15,0.050814518933057655,0.29411764705882354,1
35,51823.36293332878,14129.991817331058,16,1,3,25,0.28101208437878744,0.6057401495322484,10.40264169492588,1,10,4,0.5620906880188056,0.5384615384615384,1
20,65764.08281594374,1000.0,39,4,1,54,0.7124188095124142,0.8657002780857794,4.500103113396784,1,42,47,0.0912338241372273,1.0363636363636364,0
59,14387.486541850216,19940.965320677205,23,0,0,87,0.4496020079315136,0.397095745633643,4.174996935115354,0,23,31,1.385897346651234,0.3522727272727273,1
56,80054.68652611176,24778.762051743797,26,0,1,10,0.38417165036146517,0.008592554090386062,9.75679291338302,0,30,25,0.37197560028457016,2.272727272727273,1
58,65524.57009448212,11928.45102349233,7,2,2,64,0.8895078678446929,0.8722636676011501,5.264445680530261,1,16,34,0.33465486819684936,0.676923076923077,0
66,40321.33110097534,13918.959943394384,28,1,4,91,0.37670359927531016,0.5813216389338862,8.314026677200875,1,20,42,0.8411954124987068,0.5652173913043478,1
28,74743.61600578019,13692.742154149502,18,4,4,94,0.6288237722284695,0.09286782781477398,10.631499088458947,1,36,40,0.4507714930469902,0.5263157894736842,1
56,44910.47846709317,16447.285401800204,9,1,1,77,0.6702384708372202,0.9060351440202081,3.481196920370346,1,5,23,0.47754574406885136,0.4230769230769231,1
41,40839.49633970887,14694.643304268575,23,2,3,17,0.7184232966199934,0.7732146660111254,6.107755181040382,1,15,43,0.7270882081664791,2.9444444444444446,1
63,59506.69850854982,21144.935619445554,33,3,4,62,0.789605865302282,0.532644826453798,6.3565579286315215,1,31,14,0.6914220621981207,0.38095238095238093,1
36,28732.910003393627,24864.313067607567,39,2,1,48,0.5529493354651487,0.44676875311120245,7.251082501386696,1,39,22,1.0393403843779156,0.6530612244897959,1
21,70432.49528799896,8487.430220062537,30,2,0,83,0.5835174704909313,0.705902014370345,11.1031925204813,1,5,10,0.12050275490883804,0.23809523809523808,0
43,28880.203761463134,12525.372057805625,3,1,1,36,0.6689098897907677,0.36215693319990605,11.786634706506447,1,21,29,0.6068089198273009,1.054054054054054,1
55,28998.904203536276,22212.955591397957,30,0,2,63,0.21910993867190484,0.6548503644238051,9.812472763790524,0,10,44,1.1107952414363451,0.6875,1
59,31806.20423183331,3626.6476155277414,8,3,1,85,0.260040338011297,0.1509064172413641,1.3291348982906546,1,36,29,0.27121678323723947,0.45348837209302323,0
49,65190.00075032244,1000.0,25,3,0,49,0.7114480046539837,0.14243159491149837,2.287471425623506,1,7,5,0.015339540557598418,0.3,1
56,37664.492769605844,16810.527623187827,12,0,1,59,0.2079722728387691,0.311060764802329,2.294321299981829,1,38,45,0.5790586029658379,0.9166666666666666,1
62,23040.084312656625,18970.771288563938,25,1,0,97,0.6507741240748233,0.8858081661621882,6.847730126726178,0,7,4,0.82334542207908,0.04081632653061224,1
63,37886.40000128404,9221.598496371262,0,1,0,53,0.1259312592479348,0.8503283810042204,1.4745664681269033,0,17,47,0.2433948620401171,0.8703703703703703,0
53,49359.152586390264,10370.791567036358,39,0,2,65,0.37003810550204164,0.49211090400683144,6.6287958564320135,1,22,44,0.41269709471386556,0.8181818181818182,1
57,26380.550326712288,8918.461426072809,8,4,2,44,0.6297955182118061,0.5854755006443275,9.270054599810733,1,6,13,0.7171095402576539,0.5111111111111111,1
54,26966.37781931313,8064.598085244525,30,1,4,86,0.6653711858166427,0.6275977355223163,4.321195890215979,0,36,29,1.0406869467726152,0.3333333333333333,1
50,92225.9266819917,20547.9665648368,23,0,0,38,0.6040934934754524,0.3731928942041949,6.163603121691966,1,37,3,0.22279791058947876,0.3333333333333333,0
53,32788.69192372226,5556.01210401889,21,4,0,93,0.4532317506363891,0.7013250057443791,2.062395536908886,1,45,5,0.16944386415534748,0.1595744680851064,0
20,43539.15262453986,12875.81710853321,8,2,0,16,0.30373725201380475,0.6081476200864536,1.7576253850631265,1,24,38,0.29572282898421015,2.823529411764706,0
26,42655.25998401428,7757.31065988118,38,3,4,19,0.5906381590086779,0.35435873635572923,6.871659228299089,1,28,17,0.6507206836765206,1.35,1
25,41572.863844591164,3357.688192790276,22,0,3,92,0.24797821421959415,0.2838727515127216,1.1337095208777734,1,41,38,0.4415680067990275,0.5161290322580645,1
50,62426.93479938204,21961.425397974166,19,1,2,13,0.14821293241540046,0.9807571750398927,8.737862875198543,1,14,41,0.5119731335128284,3.642857142857143,1
23,68962.85900944099,10841.39822261169,20,3,2,24,0.11568209009069755,0.2842947173424568,2.561122917220843,0,38,24,0.3022075406157093,0.96,1
58,43880.91136936816,16507.520643366053,26,4,0,93,0.31418614700588066,0.174053047678554,10.837118195691055,1,39,16,0.37618052924853124,0.2765957446808511,0
56,25270.43426815302,2935.3929615919187,4,3,4,92,0.1239730424661377,0.8345987409690511,10.352944138689644,1,42,32,0.9075619815728079,0.45161290322580644,1
21,75488.80455697807,9064.484369948193,16,5,0,53,0.2993669377438192,0.8108366325048446,3.4925760504245194,1,2,37,0.1200756105164707,0.8703703703703703,0
30,48093.17817606635,21048.703045560043,33,0,2,94,0.33152442884776817,0.23875701085889922,3.5856268592883986,1,42,11,0.6455813202981636,0.22105263157894736,1
66,84606.43629714337,35698.17164676248,8,2,4,18,0.37594663983598275,0.8486942613960482,1.4040076570107045,0,46,16,0.6583129578722743,0.8421052631578947,1
19,10000.0,1000.0,33,4,1,9,0.6707841682378257,0.911661509483674,11.819446954605047,1,42,24,0.5999400059994,3.4,1
22,53908.06442566641,13391.13763768459,9,4,2,52,0.45304962674505933,0.3317467255764318,1.6082073458119186,1,18,48,0.43389989952316693,1.0943396226415094,1
61,88372.12667752415,18298.244785148,1,4,1,61,0.8882407575659411,0.32856715204143727,6.275949303904866,0,14,36,0.26363494945883154,0.5806451612903226,1
44,42934.71729123683,10071.19877408573,24,3,3,97,0.8578854860560149,0.13094655584918602,10.341527352019979,0,34,16,0.5839240696510445,0.16326530612244897,1
49,45490.13153330728,21796.17589595299,2,2,1,64,0.8852298290938931,0.6108242082100229,2.7624253114440935,1,9,26,0.5890417536950826,0.5538461538461539,1
38,55910.23383180678,8066.138634717495,33,0,4,76,0.4297836761323498,0.693985332016835,9.481762291202088,1,13,30,0.5019767354651228,0.5194805194805194,1
25,38824.08362230085,16230.78128173313,6,0,1,85,0.13536207219157037,0.07338897450976711,2.856709089540403,0,28,13,0.5468315661151163,0.1511627906976744,1
55,43758.56135894534,10823.424764013122,27,3,3,47,0.7882381259592006,0.2089043724356704,4.350807609918566,1,4,35,0.5901207407494794,0.9375,1
25,43243.69811617194,24755.44866363818,8,5,2,90,0.44790909275310564,0.2704181903953903,3.8117855998920835,1,18,21,0.8036927109601191,0.34065934065934067,1
67,37451.58531147253,9589.083975715155,10,0,3,86,0.6129292445351516,0.4460616791048073,1.5177068042487973,1,45,4,0.6565390285135534,0.16091954022988506,1
20,74577.13100401119,12185.009629707873,28,0,4,95,0.7747418922959164,0.8236899099967472,2.3522208521382373,0,30,39,0.4315609575677996,0.40625,1
61,59221.5606459287,22565.512299977243,15,2,1,68,0.5858451427817444,0.22423735560964897,8.428830639467282,1,27,5,0.4654562720579063,0.21739130434782608,1
20,55012.56464206604,6775.690727257092,38,3,1,6,0.6895223120793862,0.8075880161142173,1.946865126381443,1,11,39,0.2140506764808479,7.0,0
39,66171.42013780234,15550.000454108578,28,3,4,5,0.298998639726737,0.8898385315009724,11.731533608052588,1,41,4,0.537232889171601,2.3333333333333335,1
23,44712.88333593066,1000.0,12,4,0,68,0.25604389203882005,0.20053630990800209,3.8698338208347076,1,37,23,0.02236441850704637,0.4782608695652174,0
19,34515.92363294199,6296.532330967402,34,0,4,76,0.5442154008410279,0.9928796351976527,2.2059212524525758,1,43,21,0.7618446131123553,0.4025974025974026,1
40,37947.51390770885,18057.050207126427,10,1,4,89,0.610356657970012,0.5167540595958834,5.0960824618925065,1,35,13,1.002860093538354,0.25555555555555554,1
61,50035.66082209218,7074.419923710141,34,5,3,28,0.7974252930758895,0.5518178090159964,4.036831523893367,1,18,24,0.4411649290946259,1.1724137931034482,1
19,28815.765832541958,10643.416545409667,7,2,3,6,0.7571189145422158,0.6160761285778855,1.8629759468759628,1,29,19,0.8898783678372152,4.142857142857143,1
55,39994.77966826649,18944.6912163835,6,2,4,63,0.8912423758049898,0.8028023948664978,8.222684214912869,1,7,0,0.9737200159466588,0.15625,1
34,39677.667162571306,10366.510870824557,4,5,2,96,0.8730827129983976,0.6532546515953094,9.554599651326996,1,30,48,0.5132861642599776,0.5979381443298969,1
52,92491.12459658028,21582.73658573086,5,5,1,38,0.5988078220484183,0.734857608127822,1.0233352334483814,1,32,34,0.2874054056134603,1.1282051282051282,0
51,10000.0,16725.302299888514,34,1,4,60,0.5027769206479274,0.43970759975165663,7.290694555477035,1,47,36,3.6721630136874825,0.7540983606557377,1
40,46407.60557188733,18485.464895396024,29,4,0,80,0.7085141666038525,0.5899601294805491,8.101325394919419,1,1,27,0.39831976564695265,0.4567901234567901,0
47,84513.8758562954,24927.724789908258,10,1,1,9,0.3090980667655037,0.2470970877430939,11.816884832397164,1,8,28,0.35411191801069164,3.8,0
69,52436.88928264908,17558.584500912526,37,5,2,59,0.3819008754534501,0.36324201730558536,8.26312731256094,1,37,39,0.5255471735783853,0.8166666666666667,1
25,65068.34946842185,27310.778323754752,26,5,4,40,0.7137007320474388,0.6315809370574522,4.28685994340715,1,38,7,0.7270823930199989,0.4146341463414634,1
39,51996.526301995356,22290.09826430259,20,1,2,76,0.859976569846153,0.041010549903370164,8.364789751102204,1,1,17,0.6209929694879252,0.35064935064935066,1
61,36653.33237567039,10812.380561324346,13,4,1,98,0.8162857719249604,0.5786329809170816,4.045517105329809,1,25,30,0.4313918583828836,0.40404040404040403,1
53,10000.0,25345.18460017017,34,1,0,59,0.15828575914598464,0.5507226662541481,2.5354066835657143,1,33,20,2.5342650335136656,0.5,1
22,54109.113740726054,17110.928167223563,28,4,1,14,0.28553320571222196,0.18669732830663877,9.155819645817196,1,30,5,0.4086283808821814,1.0,1
30,34487.867907952175,11842.562330715973,23,5,1,89,0.3186383163083796,0.9334785765740526,6.322655026393551,0,21,8,0.48834778734017376,0.08888888888888889,1
46,33993.291876693926,17227.08556256706,35,5,4,50,0.40655116894983034,0.08369112190694239,11.470551969380319,1,12,29,1.0950981328747575,0.7647058823529411,1
48,40020.254880417764,23898.614595122104,31,5,1,56,0.15658061432905335,0.0515235801316678,1.6843451982397357,0,17,43,0.7220816708888875,0.7543859649122807,1
